departure_airport,arrival_airport,flight_number,departure_time,arrival_time
BOS,PBI,721,2025-12-24 11:10:00,2025-12-24 14:35:00
BOS,PBI,721,2025-12-25 11:10:00,2025-12-25 14:35:00
BOS,PBI,721,2025-12-26 11:10:00,2025-12-26 14:35:00
BOS,PBI,721,2025-12-27 11:10:00,2025-12-27 14:35:00
BOS,PBI,721,2025-12-28 11:10:00,2025-12-28 14:35:00
BOS,PBI,721,2025-12-29 11:10:00,2025-12-29 14:35:00
BOS,PBI,721,2025-12-30 11:17:00,2025-12-30 14:40:00
BOS,PBI,721,2025-12-31 11:17:00,2025-12-31 14:40:00
BOS,PBI,821,2025-12-02 07:10:00,2025-12-02 10:32:00
BOS,PBI,821,2025-12-05 07:10:00,2025-12-05 10:32:00
BOS,PBI,821,2025-12-06 07:10:00,2025-12-06 10:32:00
BOS,PBI,821,2025-12-07 07:10:00,2025-12-07 10:32:00
BOS,PBI,821,2025-12-08 07:10:00,2025-12-08 10:32:00
BOS,PBI,821,2025-12-09 07:10:00,2025-12-09 10:32:00
BOS,PBI,821,2025-12-10 07:10:00,2025-12-10 10:32:00
BOS,PBI,821,2025-12-11 07:10:00,2025-12-11 10:32:00
BOS,PBI,821,2025-12-12 07:10:00,2025-12-12 10:32:00
BOS,PBI,821,2025-12-13 07:20:00,2025-12-13 10:42:00
BOS,PBI,821,2025-12-14 07:10:00,2025-12-14 10:32:00
BOS,PBI,821,2025-12-15 07:10:00,2025-12-15 10:32:00
BOS,PBI,821,2025-12-16 07:10:00,2025-12-16 10:32:00
BOS,PBI,821,2025-12-17 07:10:00,2025-12-17 10:32:00
BOS,PBI,821,2025-12-18 16:27:00,2025-12-18 19:56:00
BOS,PBI,821,2025-12-19 16:27:00,2025-12-19 19:56:00
BOS,PBI,821,2025-12-20 16:25:00,2025-12-20 19:54:00
BOS,PBI,821,2025-12-21 16:27:00,2025-12-21 19:56:00
BOS,PBI,821,2025-12-22 16:27:00,2025-12-22 19:56:00
BOS,PBI,821,2025-12-23 16:27:00,2025-12-23 19:56:00
BOS,PBI,821,2025-12-24 16:27:00,2025-12-24 19:56:00
BOS,PBI,821,2025-12-25 16:27:00,2025-12-25 19:56:00
BOS,PBI,821,2025-12-26 16:27:00,2025-12-26 19:56:00
BOS,PBI,821,2025-12-27 16:25:00,2025-12-27 19:54:00
BOS,PBI,821,2025-12-28 16:27:00,2025-12-28 19:56:00
BOS,PBI,821,2025-12-29 16:27:00,2025-12-29 19:56:00
BOS,PBI,821,2025-12-30 16:27:00,2025-12-30 19:56:00
BOS,PBI,821,2025-12-31 16:27:00,2025-12-31 19:56:00
BOS,PHL,1459,2025-12-05 20:06:00,2025-12-05 21:48:00
BOS,PHL,1459,2025-12-07 20:06:00,2025-12-07 21:48:00
BOS,PHL,1459,2025-12-08 20:06:00,2025-12-08 21:48:00
BOS,PHL,1459,2025-12-11 20:06:00,2025-12-11 21:48:00
BOS,PHL,1459,2025-12-12 20:06:00,2025-12-12 21:48:00
BOS,PHL,1459,2025-12-14 20:06:00,2025-12-14 21:48:00
BOS,PHL,1459,2025-12-15 20:06:00,2025-12-15 21:48:00
BOS,PHL,159,2025-12-18 06:20:00,2025-12-18 07:55:00
BOS,PHL,159,2025-12-19 06:20:00,2025-12-19 07:55:00
BOS,PHL,159,2025-12-21 06:20:00,2025-12-21 07:55:00
BOS,PHL,159,2025-12-22 06:20:00,2025-12-22 07:55:00
BOS,PHL,159,2025-12-23 06:20:00,2025-12-23 07:55:00
BOS,PHL,159,2025-12-24 06:20:00,2025-12-24 07:55:00
BOS,PHL,159,2025-12-28 06:20:00,2025-12-28 07:55:00
BOS,PHL,159,2025-12-29 06:20:00,2025-12-29 07:55:00
BOS,PHL,159,2025-12-30 06:20:00,2025-12-30 07:55:00
BOS,PHL,159,2025-12-31 06:20:00,2025-12-31 07:55:00
BOS,PHL,359,2025-12-02 08:00:00,2025-12-02 09:39:00
BOS,PHL,359,2025-12-03 08:00:00,2025-12-03 09:39:00
BOS,PHL,359,2025-12-04 08:00:00,2025-12-04 09:39:00
BOS,PHL,359,2025-12-05 08:00:00,2025-12-05 09:39:00
BOS,PHL,359,2025-12-07 08:00:00,2025-12-07 09:39:00
BOS,PHL,359,2025-12-08 08:00:00,2025-12-08 09:39:00
BOS,PHL,359,2025-12-09 08:00:00,2025-12-09 09:39:00
BOS,PHL,359,2025-12-10 08:00:00,2025-12-10 09:39:00
BOS,PHL,359,2025-12-11 08:00:00,2025-12-11 09:39:00
BOS,PHL,359,2025-12-12 08:00:00,2025-12-12 09:39:00
BOS,PHL,359,2025-12-14 08:00:00,2025-12-14 09:39:00
BOS,PHL,359,2025-12-15 08:00:00,2025-12-15 09:39:00
BOS,PHL,359,2025-12-16 08:00:00,2025-12-16 09:39:00
BOS,PHL,359,2025-12-17 08:00:00,2025-12-17 09:39:00
BOS,PHL,759,2025-12-02 14:00:00,2025-12-02 15:37:00
BOS,PHL,759,2025-12-03 14:00:00,2025-12-03 15:37:00
BOS,PHL,759,2025-12-04 14:00:00,2025-12-04 15:37:00
BOS,PHL,759,2025-12-05 14:00:00,2025-12-05 15:37:00
BOS,PHL,759,2025-12-06 14:00:00,2025-12-06 15:37:00
BOS,PHL,759,2025-12-07 14:00:00,2025-12-07 15:37:00
BOS,PHL,759,2025-12-08 14:00:00,2025-12-08 15:37:00
BOS,PHL,759,2025-12-09 14:00:00,2025-12-09 15:37:00
BOS,PHL,759,2025-12-10 14:00:00,2025-12-10 15:37:00
BOS,PHL,759,2025-12-11 14:00:00,2025-12-11 15:37:00
BOS,PHL,759,2025-12-12 14:00:00,2025-12-12 15:37:00
BOS,PHL,759,2025-12-13 14:10:00,2025-12-13 15:47:00
BOS,PHL,759,2025-12-14 14:00:00,2025-12-14 15:37:00
BOS,PHL,759,2025-12-15 14:00:00,2025-12-15 15:37:00
BOS,PHL,759,2025-12-16 14:00:00,2025-12-16 15:37:00
BOS,PHL,759,2025-12-17 14:00:00,2025-12-17 15:37:00
BOS,PHL,859,2025-12-18 16:28:00,2025-12-18 18:10:00
BOS,PHL,859,2025-12-19 16:28:00,2025-12-19 18:10:00
BOS,PHL,859,2025-12-20 11:58:00,2025-12-20 13:35:00
BOS,PHL,859,2025-12-21 16:28:00,2025-12-21 18:10:00
BOS,PHL,859,2025-12-22 16:28:00,2025-12-22 18:10:00
BOS,PHL,859,2025-12-23 16:28:00,2025-12-23 18:10:00
BOS,PHL,859,2025-12-25 16:28:00,2025-12-25 18:10:00
BOS,PHL,859,2025-12-26 16:28:00,2025-12-26 18:10:00
BOS,PHL,859,2025-12-27 11:58:00,2025-12-27 13:35:00
BOS,PHL,859,2025-12-28 16:28:00,2025-12-28 18:10:00
BOS,PHL,859,2025-12-29 16:28:00,2025-12-29 18:10:00
BOS,PHL,859,2025-12-30 16:28:00,2025-12-30 18:10:00
BOS,PHX,1303,2025-12-18 17:12:00,2025-12-18 21:13:00
BOS,PHX,1303,2025-12-19 17:12:00,2025-12-19 21:13:00
BOS,PHX,1303,2025-12-20 17:12:00,2025-12-20 21:13:00
BOS,PHX,1303,2025-12-21 17:12:00,2025-12-21 21:13:00
BOS,PHX,1303,2025-12-22 17:12:00,2025-12-22 21:13:00
BOS,PHX,1303,2025-12-23 17:12:00,2025-12-23 21:13:00
BOS,PHX,1303,2025-12-24 17:12:00,2025-12-24 21:13:00
BOS,PHX,1303,2025-12-25 17:12:00,2025-12-25 21:13:00
BOS,PHX,1303,2025-12-26 17:12:00,2025-12-26 21:13:00
BOS,PHX,1303,2025-12-27 17:12:00,2025-12-27 21:13:00
BOS,PHX,1303,2025-12-28 17:12:00,2025-12-28 21:13:00
BOS,PHX,1303,2025-12-29 17:12:00,2025-12-29 21:13:00
BOS,PHX,1303,2025-12-30 17:12:00,2025-12-30 21:13:00
BOS,PHX,1303,2025-12-31 16:50:00,2025-12-31 20:51:00
BOS,PHX,369,2025-12-02 17:00:00,2025-12-02 21:01:00
BOS,PHX,369,2025-12-03 17:00:00,2025-12-03 21:01:00
BOS,PHX,369,2025-12-05 17:00:00,2025-12-05 21:01:00
BOS,PHX,369,2025-12-06 17:00:00,2025-12-06 21:01:00
BOS,PHX,369,2025-12-07 17:00:00,2025-12-07 21:01:00
BOS,PHX,369,2025-12-08 17:00:00,2025-12-08 21:01:00
BOS,PHX,369,2025-12-09 17:00:00,2025-12-09 21:01:00
BOS,PHX,369,2025-12-10 17:00:00,2025-12-10 21:01:00
BOS,PHX,369,2025-12-11 17:00:00,2025-12-11 21:01:00
BOS,PHX,369,2025-12-12 17:00:00,2025-12-12 21:01:00
BOS,PHX,369,2025-12-13 17:00:00,2025-12-13 21:01:00
BOS,PHX,369,2025-12-14 17:00:00,2025-12-14 21:01:00
BOS,PHX,369,2025-12-15 17:00:00,2025-12-15 21:01:00
BOS,PHX,369,2025-12-16 17:00:00,2025-12-16 21:01:00
BOS,PHX,369,2025-12-17 17:00:00,2025-12-17 21:01:00
BOS,PIT,1585,2025-12-02 06:33:00,2025-12-02 08:30:00
BOS,PIT,1585,2025-12-03 06:33:00,2025-12-03 08:30:00
BOS,PIT,1585,2025-12-04 06:33:00,2025-12-04 08:30:00
BOS,PIT,1585,2025-12-05 06:33:00,2025-12-05 08:30:00
BOS,PIT,1585,2025-12-06 06:22:00,2025-12-06 08:20:00
BOS,PIT,1585,2025-12-07 06:33:00,2025-12-07 08:30:00
BOS,PIT,1585,2025-12-08 06:33:00,2025-12-08 08:30:00
BOS,PIT,1585,2025-12-09 06:33:00,2025-12-09 08:30:00
BOS,PIT,1585,2025-12-10 06:33:00,2025-12-10 08:30:00
BOS,PIT,1585,2025-12-11 06:33:00,2025-12-11 08:30:00
BOS,PIT,1585,2025-12-12 06:33:00,2025-12-12 08:30:00
BOS,PIT,1585,2025-12-13 06:33:00,2025-12-13 08:30:00
BOS,PIT,1585,2025-12-14 06:33:00,2025-12-14 08:30:00
BOS,PIT,1585,2025-12-15 06:33:00,2025-12-15 08:30:00
BOS,PIT,1585,2025-12-16 06:33:00,2025-12-16 08:30:00
BOS,PIT,1585,2025-12-17 06:33:00,2025-12-17 08:30:00
BOS,PIT,1585,2025-12-18 08:30:00,2025-12-18 10:29:00
BOS,PIT,1585,2025-12-19 08:30:00,2025-12-19 10:29:00
BOS,PIT,1585,2025-12-20 07:00:00,2025-12-20 08:59:00
BOS,PIT,1585,2025-12-21 08:30:00,2025-12-21 10:29:00
BOS,PIT,1585,2025-12-22 08:30:00,2025-12-22 10:29:00
BOS,PIT,1585,2025-12-23 08:30:00,2025-12-23 10:29:00
BOS,PIT,1585,2025-12-24 08:30:00,2025-12-24 10:29:00
BOS,PIT,1585,2025-12-25 08:30:00,2025-12-25 10:29:00
BOS,PIT,1585,2025-12-26 08:30:00,2025-12-26 10:29:00
BOS,PIT,1585,2025-12-27 07:00:00,2025-12-27 08:59:00
BOS,PIT,1585,2025-12-28 08:30:00,2025-12-28 10:29:00
BOS,PIT,1585,2025-12-29 08:30:00,2025-12-29 10:29:00
BOS,PIT,1585,2025-12-30 08:30:00,2025-12-30 10:29:00
BOS,PIT,1585,2025-12-31 08:30:00,2025-12-31 10:29:00
BOS,PIT,1785,2025-12-04 14:23:00,2025-12-04 16:19:00
BOS,PIT,1785,2025-12-05 14:23:00,2025-12-05 16:19:00
BOS,PIT,1785,2025-12-07 14:23:00,2025-12-07 16:19:00
BOS,PIT,1785,2025-12-08 14:23:00,2025-12-08 16:19:00
BOS,PIT,1785,2025-12-11 14:23:00,2025-12-11 16:19:00
BOS,PIT,1785,2025-12-12 14:23:00,2025-12-12 16:19:00
BOS,PIT,1785,2025-12-14 14:23:00,2025-12-14 16:19:00
BOS,PIT,1785,2025-12-15 14:23:00,2025-12-15 16:19:00
BOS,PIT,1785,2025-12-18 18:00:00,2025-12-18 20:02:00
BOS,PIT,1785,2025-12-19 18:00:00,2025-12-19 20:02:00
BOS,PIT,1785,2025-12-20 18:00:00,2025-12-20 20:02:00
BOS,PIT,1785,2025-12-21 18:00:00,2025-12-21 20:02:00
BOS,PIT,1785,2025-12-22 18:00:00,2025-12-22 20:02:00
BOS,PIT,1785,2025-12-23 18:00:00,2025-12-23 20:02:00
BOS,PIT,1785,2025-12-24 18:00:00,2025-12-24 20:02:00
BOS,PIT,1785,2025-12-25 18:00:00,2025-12-25 20:02:00
BOS,PIT,1785,2025-12-26 18:00:00,2025-12-26 20:02:00
BOS,PIT,1785,2025-12-27 17:20:00,2025-12-27 19:22:00
BOS,PIT,1785,2025-12-28 18:00:00,2025-12-28 20:02:00
BOS,PIT,1785,2025-12-29 18:00:00,2025-12-29 20:02:00
BOS,PIT,1985,2025-12-02 12:05:00,2025-12-02 14:00:00
BOS,PIT,1985,2025-12-03 12:05:00,2025-12-03 14:00:00
BOS,PIT,1985,2025-12-04 12:05:00,2025-12-04 14:00:00
BOS,PIT,1985,2025-12-05 12:05:00,2025-12-05 14:00:00
BOS,PIT,1985,2025-12-06 12:05:00,2025-12-06 14:00:00
BOS,PIT,1985,2025-12-07 12:05:00,2025-12-07 14:00:00
BOS,PIT,1985,2025-12-08 12:05:00,2025-12-08 14:00:00
BOS,PIT,1985,2025-12-09 12:05:00,2025-12-09 14:00:00
BOS,PIT,1985,2025-12-10 12:05:00,2025-12-10 14:00:00
BOS,PIT,1985,2025-12-11 12:05:00,2025-12-11 14:00:00
BOS,PIT,1985,2025-12-12 12:05:00,2025-12-12 14:00:00
BOS,PIT,1985,2025-12-13 12:05:00,2025-12-13 14:00:00
BOS,PIT,1985,2025-12-14 12:05:00,2025-12-14 14:00:00
BOS,PIT,1985,2025-12-15 12:05:00,2025-12-15 14:00:00
BOS,PIT,1985,2025-12-16 12:05:00,2025-12-16 14:00:00
BOS,PIT,1985,2025-12-17 12:05:00,2025-12-17 14:00:00
BOS,PIT,2185,2025-12-05 18:50:00,2025-12-05 20:48:00
BOS,PIT,2185,2025-12-06 18:00:00,2025-12-06 20:00:00
BOS,PIT,2185,2025-12-07 18:50:00,2025-12-07 20:48:00
BOS,PIT,2185,2025-12-08 18:50:00,2025-12-08 20:48:00
BOS,PIT,2185,2025-12-09 18:50:00,2025-12-09 20:48:00
BOS,PIT,2185,2025-12-10 18:50:00,2025-12-10 20:48:00
BOS,PIT,2185,2025-12-11 18:50:00,2025-12-11 20:48:00
BOS,PIT,2185,2025-12-12 18:50:00,2025-12-12 20:48:00
BOS,PIT,2185,2025-12-13 18:00:00,2025-12-13 20:00:00
BOS,PIT,2185,2025-12-14 18:50:00,2025-12-14 20:48:00
BOS,PIT,2185,2025-12-15 18:50:00,2025-12-15 20:48:00
BOS,PIT,2185,2025-12-16 18:50:00,2025-12-16 20:48:00
BOS,PIT,2185,2025-12-17 18:50:00,2025-12-17 20:48:00
BOS,PJU,1595,2025-12-18 06:00:00,2025-12-18 11:09:00
BOS,PJU,1595,2025-12-19 06:00:00,2025-12-19 11:09:00
BOS,PJU,1595,2025-12-20 12:26:00,2025-12-20 17:35:00
BOS,PJU,1595,2025-12-21 06:00:00,2025-12-21 11:09:00
BOS,PJU,1595,2025-12-22 06:00:00,2025-12-22 11:09:00
BOS,PJU,1595,2025-12-23 06:00:00,2025-12-23 11:09:00
BOS,PJU,1595,2025-12-26 06:00:00,2025-12-26 11:09:00
BOS,PJU,1595,2025-12-27 12:26:00,2025-12-27 17:35:00
BOS,PJU,1595,2025-12-28 06:00:00,2025-12-28 11:09:00
BOS,PJU,1595,2025-12-29 06:00:00,2025-12-29 11:09:00
BOS,PJU,1595,2025-12-30 06:00:00,2025-12-30 11:09:00
BOS,PJU,495,2025-12-02 07:00:00,2025-12-02 12:02:00
BOS,PJU,495,2025-12-03 07:00:00,2025-12-03 12:02:00
BOS,PJU,495,2025-12-04 07:00:00,2025-12-04 12:02:00
BOS,PJU,495,2025-12-05 07:00:00,2025-12-05 12:02:00
BOS,PJU,495,2025-12-06 07:00:00,2025-12-06 12:02:00
BOS,PJU,495,2025-12-07 07:00:00,2025-12-07 12:02:00
BOS,PJU,495,2025-12-08 07:00:00,2025-12-08 12:02:00
BOS,PJU,495,2025-12-09 07:00:00,2025-12-09 12:02:00
BOS,PJU,495,2025-12-10 07:00:00,2025-12-10 12:02:00
BOS,PJU,495,2025-12-11 07:00:00,2025-12-11 12:02:00
BOS,PJU,495,2025-12-12 07:00:00,2025-12-12 12:02:00
BOS,PJU,495,2025-12-13 07:00:00,2025-12-13 12:02:00
BOS,PJU,495,2025-12-14 07:00:00,2025-12-14 12:02:00
BOS,PJU,495,2025-12-15 07:00:00,2025-12-15 12:02:00
BOS,PJU,495,2025-12-16 07:00:00,2025-12-16 12:02:00
BOS,PJU,495,2025-12-17 07:00:00,2025-12-17 12:02:00
BOS,PJU,495,2025-12-18 07:00:00,2025-12-18 12:10:00
BOS,PJU,495,2025-12-19 07:00:00,2025-12-19 12:10:00
BOS,PJU,495,2025-12-20 06:00:00,2025-12-20 11:09:00
BOS,PJU,495,2025-12-21 07:00:00,2025-12-21 12:10:00
BOS,PJU,495,2025-12-22 07:00:00,2025-12-22 12:10:00
BOS,PJU,495,2025-12-23 07:00:00,2025-12-23 12:10:00
BOS,PJU,495,2025-12-24 07:00:00,2025-12-24 12:10:00
BOS,PJU,495,2025-12-25 07:00:00,2025-12-25 12:10:00
BOS,PJU,495,2025-12-26 07:00:00,2025-12-26 12:10:00
BOS,PJU,495,2025-12-27 06:00:00,2025-12-27 11:09:00
BOS,PJU,495,2025-12-28 07:00:00,2025-12-28 12:10:00
BOS,PJU,495,2025-12-29 07:00:00,2025-12-29 12:10:00
BOS,PJU,495,2025-12-30 07:00:00,2025-12-30 12:10:00
BOS,PJU,495,2025-12-31 07:00:00,2025-12-31 12:10:00
BOS,PJU,795,2025-12-06 12:32:00,2025-12-06 17:40:00
BOS,PJU,795,2025-12-13 12:30:00,2025-12-13 17:40:00
BOS,PJU,795,2025-12-20 10:39:00,2025-12-20 15:51:00
BOS,PJU,795,2025-12-27 10:39:00,2025-12-27 15:51:00
BOS,POP,785,2025-12-06 12:40:00,2025-12-06 17:41:00
BOS,POP,785,2025-12-13 11:59:00,2025-12-13 17:00:00
BOS,POP,785,2025-12-20 06:00:00,2025-12-20 10:54:00
BOS,POP,785,2025-12-27 06:00:00,2025-12-27 10:54:00
BOS,RDU,1883,2025-12-02 07:30:00,2025-12-02 09:42:00
BOS,RDU,1883,2025-12-03 07:30:00,2025-12-03 09:42:00
BOS,RDU,1883,2025-12-04 07:30:00,2025-12-04 09:42:00
BOS,RDU,1883,2025-12-05 07:30:00,2025-12-05 09:42:00
BOS,RDU,1883,2025-12-06 07:30:00,2025-12-06 09:42:00
BOS,RDU,1883,2025-12-07 07:30:00,2025-12-07 09:42:00
BOS,RDU,1883,2025-12-08 07:30:00,2025-12-08 09:42:00
BOS,RDU,1883,2025-12-09 07:30:00,2025-12-09 09:42:00
BOS,RDU,1883,2025-12-10 07:30:00,2025-12-10 09:42:00
BOS,RDU,1883,2025-12-11 07:30:00,2025-12-11 09:42:00
BOS,RDU,1883,2025-12-12 07:30:00,2025-12-12 09:42:00
BOS,RDU,1883,2025-12-13 07:30:00,2025-12-13 09:42:00
BOS,RDU,1883,2025-12-14 07:30:00,2025-12-14 09:42:00
BOS,RDU,1883,2025-12-15 07:30:00,2025-12-15 09:42:00
BOS,RDU,1883,2025-12-16 07:30:00,2025-12-16 09:42:00
BOS,RDU,1883,2025-12-17 07:30:00,2025-12-17 09:42:00
BOS,RDU,1883,2025-12-18 08:09:00,2025-12-18 10:25:00
BOS,RDU,1883,2025-12-19 08:09:00,2025-12-19 10:25:00
BOS,RDU,1883,2025-12-20 08:09:00,2025-12-20 10:25:00
BOS,RDU,1883,2025-12-21 08:09:00,2025-12-21 10:25:00
BOS,RDU,1883,2025-12-22 08:09:00,2025-12-22 10:25:00
BOS,RDU,1883,2025-12-23 08:09:00,2025-12-23 10:25:00
BOS,RDU,1883,2025-12-24 08:09:00,2025-12-24 10:25:00
BOS,RDU,1883,2025-12-25 08:09:00,2025-12-25 10:25:00
BOS,RDU,1883,2025-12-26 08:09:00,2025-12-26 10:25:00
BOS,RDU,1883,2025-12-27 08:09:00,2025-12-27 10:25:00
BOS,RDU,1883,2025-12-28 08:09:00,2025-12-28 10:25:00
BOS,RDU,1883,2025-12-29 08:09:00,2025-12-29 10:25:00
BOS,RDU,1883,2025-12-30 08:09:00,2025-12-30 10:25:00
BOS,RDU,1883,2025-12-31 08:09:00,2025-12-31 10:25:00
BOS,RDU,2283,2025-12-04 13:30:00,2025-12-04 15:41:00
BOS,RDU,2283,2025-12-05 13:30:00,2025-12-05 15:41:00
BOS,RDU,2283,2025-12-07 13:30:00,2025-12-07 15:41:00
BOS,RDU,2283,2025-12-08 13:30:00,2025-12-08 15:41:00
BOS,RDU,2283,2025-12-09 13:30:00,2025-12-09 15:41:00
BOS,RDU,2283,2025-12-10 13:30:00,2025-12-10 15:41:00
BOS,RDU,2283,2025-12-11 13:30:00,2025-12-11 15:41:00
BOS,RDU,2283,2025-12-12 13:30:00,2025-12-12 15:41:00
BOS,RDU,2283,2025-12-14 13:30:00,2025-12-14 15:41:00
BOS,RDU,2283,2025-12-15 13:30:00,2025-12-15 15:41:00
BOS,RDU,2283,2025-12-16 13:30:00,2025-12-16 15:41:00
BOS,RDU,2283,2025-12-17 13:30:00,2025-12-17 15:41:00
BOS,RDU,2783,2025-12-04 16:00:00,2025-12-04 18:12:00
BOS,RDU,2783,2025-12-05 16:00:00,2025-12-05 18:12:00
BOS,RDU,2783,2025-12-06 16:00:00,2025-12-06 18:12:00
BOS,RDU,2783,2025-12-07 16:00:00,2025-12-07 18:12:00
BOS,RDU,2783,2025-12-08 16:00:00,2025-12-08 18:12:00
BOS,RDU,2783,2025-12-09 16:00:00,2025-12-09 18:12:00
BOS,RDU,2783,2025-12-10 16:00:00,2025-12-10 18:12:00
BOS,RDU,2783,2025-12-11 16:00:00,2025-12-11 18:12:00
BOS,RDU,2783,2025-12-12 16:00:00,2025-12-12 18:12:00
BOS,RDU,2783,2025-12-13 16:10:00,2025-12-13 18:24:00
BOS,RDU,2783,2025-12-14 16:08:00,2025-12-14 18:20:00
BOS,RDU,2783,2025-12-15 16:00:00,2025-12-15 18:12:00
BOS,RDU,2783,2025-12-16 16:00:00,2025-12-16 18:12:00
BOS,RDU,2783,2025-12-17 16:00:00,2025-12-17 18:12:00
BOS,RDU,2783,2025-12-18 15:07:00,2025-12-18 17:21:00
BOS,RDU,2783,2025-12-19 15:07:00,2025-12-19 17:21:00
BOS,RDU,2783,2025-12-21 15:07:00,2025-12-21 17:21:00
BOS,RDU,2783,2025-12-22 15:07:00,2025-12-22 17:21:00
BOS,RDU,2783,2025-12-23 15:07:00,2025-12-23 17:21:00
BOS,RDU,2783,2025-12-24 15:10:00,2025-12-24 17:24:00
BOS,RDU,2783,2025-12-25 15:07:00,2025-12-25 17:21:00
BOS,RDU,2783,2025-12-26 15:07:00,2025-12-26 17:21:00
BOS,RDU,2783,2025-12-28 15:07:00,2025-12-28 17:21:00
BOS,RDU,2783,2025-12-29 15:07:00,2025-12-29 17:21:00
BOS,RDU,783,2025-12-05 19:00:00,2025-12-05 21:12:00
BOS,RDU,783,2025-12-07 19:00:00,2025-12-07 21:12:00
BOS,RDU,783,2025-12-08 19:00:00,2025-12-08 21:12:00
BOS,RDU,783,2025-12-11 19:00:00,2025-12-11 21:12:00
BOS,RDU,783,2025-12-12 19:00:00,2025-12-12 21:12:00
BOS,RDU,783,2025-12-14 19:00:00,2025-12-14 21:12:00
BOS,RDU,783,2025-12-15 19:00:00,2025-12-15 21:12:00
BOS,RDU,783,2025-12-18 21:30:00,2025-12-18 23:42:00
BOS,RDU,783,2025-12-19 21:30:00,2025-12-19 23:42:00
BOS,RDU,783,2025-12-20 21:30:00,2025-12-20 23:42:00
BOS,RDU,783,2025-12-21 21:30:00,2025-12-21 23:42:00
BOS,RDU,783,2025-12-22 21:30:00,2025-12-22 23:42:00
BOS,RDU,783,2025-12-23 21:30:00,2025-12-23 23:42:00
BOS,RDU,783,2025-12-24 21:30:00,2025-12-24 23:42:00
BOS,RDU,783,2025-12-25 21:30:00,2025-12-25 23:42:00
BOS,RDU,783,2025-12-26 21:30:00,2025-12-26 23:42:00
BOS,RDU,783,2025-12-27 21:30:00,2025-12-27 23:42:00
BOS,RDU,783,2025-12-28 21:30:00,2025-12-28 23:42:00
BOS,RDU,783,2025-12-29 21:30:00,2025-12-29 23:42:00
BOS,RDU,783,2025-12-30 21:30:00,2025-12-30 23:42:00
BOS,RDU,783,2025-12-31 20:45:00,2025-12-31 22:58:00
BOS,RIC,1081,2025-12-04 15:50:00,2025-12-04 17:47:00
BOS,RIC,1081,2025-12-05 15:50:00,2025-12-05 17:47:00
BOS,RIC,1081,2025-12-06 15:50:00,2025-12-06 17:47:00
BOS,RIC,1081,2025-12-07 15:50:00,2025-12-07 17:47:00
BOS,RIC,1081,2025-12-08 15:50:00,2025-12-08 17:47:00
BOS,RIC,1081,2025-12-11 15:50:00,2025-12-11 17:47:00
BOS,RIC,1081,2025-12-12 15:50:00,2025-12-12 17:47:00
BOS,RIC,1081,2025-12-13 15:50:00,2025-12-13 17:47:00
BOS,RIC,1081,2025-12-14 15:50:00,2025-12-14 17:47:00
BOS,RIC,1081,2025-12-15 15:50:00,2025-12-15 17:47:00
BOS,RIC,1281,2025-12-01 08:20:00,2025-12-01 10:15:00
BOS,RIC,1281,2025-12-02 08:20:00,2025-12-02 10:15:00
BOS,RIC,1281,2025-12-03 08:20:00,2025-12-03 10:15:00
BOS,RIC,1281,2025-12-04 08:20:00,2025-12-04 10:15:00
BOS,RIC,1281,2025-12-05 08:20:00,2025-12-05 10:15:00
BOS,RIC,1281,2025-12-07 08:20:00,2025-12-07 10:15:00
BOS,RIC,1281,2025-12-08 08:20:00,2025-12-08 10:15:00
BOS,RIC,1281,2025-12-09 08:20:00,2025-12-09 10:15:00
BOS,RIC,1281,2025-12-10 08:20:00,2025-12-10 10:15:00
BOS,RIC,1281,2025-12-11 08:20:00,2025-12-11 10:15:00
BOS,RIC,1281,2025-12-12 08:20:00,2025-12-12 10:15:00
BOS,RIC,1281,2025-12-14 08:20:00,2025-12-14 10:15:00
BOS,RIC,1281,2025-12-15 08:20:00,2025-12-15 10:15:00
BOS,RIC,1281,2025-12-16 08:20:00,2025-12-16 10:15:00
BOS,RIC,1281,2025-12-17 08:20:00,2025-12-17 10:15:00
BOS,RIC,1281,2025-12-18 06:00:00,2025-12-18 07:58:00
BOS,RIC,1281,2025-12-19 06:00:00,2025-12-19 07:58:00
BOS,RIC,1281,2025-12-21 06:00:00,2025-12-21 07:58:00
BOS,RIC,1281,2025-12-22 06:00:00,2025-12-22 07:58:00
BOS,RIC,1281,2025-12-23 06:00:00,2025-12-23 07:58:00
BOS,RIC,1281,2025-12-24 06:00:00,2025-12-24 07:58:00
BOS,RIC,1281,2025-12-25 06:00:00,2025-12-25 07:58:00
BOS,RIC,1281,2025-12-26 06:00:00,2025-12-26 07:58:00
BOS,RIC,1281,2025-12-28 06:00:00,2025-12-28 07:58:00
BOS,RIC,1281,2025-12-29 06:00:00,2025-12-29 07:58:00
BOS,RIC,1481,2025-12-02 20:30:00,2025-12-02 22:26:00
BOS,RIC,1481,2025-12-03 20:30:00,2025-12-03 22:26:00
BOS,RIC,1481,2025-12-05 20:30:00,2025-12-05 22:26:00
BOS,RIC,1481,2025-12-07 20:30:00,2025-12-07 22:26:00
BOS,RIC,1481,2025-12-08 20:30:00,2025-12-08 22:26:00
BOS,RIC,1481,2025-12-09 20:30:00,2025-12-09 22:26:00
BOS,RIC,1481,2025-12-10 20:30:00,2025-12-10 22:26:00
BOS,RIC,1481,2025-12-11 20:30:00,2025-12-11 22:26:00
